ID,Binomial,Replicate,Citation,Class,Order,Family,Genus,Species,Subspecies,Authority,Common_name,Location,Country,All_countries,Region,IPBES_region,IPBES_subregion,Latitude,Longitude,Specific_location,System,T_realm,T_biome,FW_realm,FW_biome,M_realm,M_ocean,M_biome,Migratory_fw_fish,Units,Method,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
200511,Nyctidromus_albicollis,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,albicollis,,,Pauraque,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,,,,,,,,,,,,,,,
200512,Florisuga_fusca,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Caprimulgiformes,Trochilidae,Florisuga,fusca,,,Black jacobin,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,
200513,Colibri_serrirostris,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Caprimulgiformes,Trochilidae,Colibri,serrirostris,,,White-vented violet-ear,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,
200514,Thalurania_glaucopis,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Caprimulgiformes,Trochilidae,Thalurania,glaucopis,,,Violet-capped woodnymph,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,,
200515,Leucochloris_albicollis,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Caprimulgiformes,Trochilidae,Leucochloris,albicollis,,,White-throated hummingbird,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,,,,,,,,,,,,,,,
200516,Amazilia_fimbriata,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Caprimulgiformes,Trochilidae,Amazilia,fimbriata,,,Glittering-throated emerald,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,,,,,,,,,,,,,,,
200517,Picumnus_temminckii,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Piciformes,Picidae,Picumnus,temminckii,,,Ochre-collared piculet,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,,,,,,,,,,,,,
200518,Colaptes_campestris,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Piciformes,Picidae,Colaptes,campestris,,,Campo flicker,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,
200519,Furnarius_rufus,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Furnariidae,Furnarius,rufus,,,Rufous hornero,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,90,,,,,,,,,,,,,,,
200520,Serpophaga_subcristata,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Tyrannidae,Serpophaga,subcristata,,,White-crested tyrannulet,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,
200521,Machetornis_rixosa,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Tyrannidae,Machetornis,rixosa,,,Cattle tyrant,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5,,,,,,,,,,,,,,,
200522,Pitangus_sulphuratus,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Tyrannidae,Pitangus,sulphuratus,,,Great kiskadee,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,88,,,,,,,,,,,,,,,
200523,Myiozetetes_similis,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Tyrannidae,Myiozetetes,similis,,,Social flycatcher,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,
200524,Tyrannus_savana,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Tyrannidae,Tyrannus,savana,,,Fork-tailed flycatcher,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12,,,,,,,,,,,,,,,
200525,Tyrannus_melancholicus,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Tyrannidae,Tyrannus,melancholicus,,,Tropical kingbird,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,158,,,,,,,,,,,,,,,
200526,Pygochelidon_cyanoleuca,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Hirundinidae,Pygochelidon,cyanoleuca,,,Blue-and-white swallow,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,220,,,,,,,,,,,,,,,
200527,Alopochelidon_fucata,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Hirundinidae,Alopochelidon,fucata,,,Tawny-headed swallow,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,,,,,,,,,,,,,,,
200528,Troglodytes_aedon,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,,,House wren,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,161,,,,,,,,,,,,,,,
200529,Turdus_leucops,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Turdidae,Turdus,leucops,,,Pale-eyed thrush,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,
200530,Turdus_leucomelas,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Turdidae,Turdus,leucomelas,,,Pale-breasted thrush,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,
200531,Turdus_amaurochalinus,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Turdidae,Turdus,amaurochalinus,,,Creamy-bellied thrush,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,18,,,,,,,,,,,,,,,
200532,Coereba_flaveola,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Thraupidae,Coereba,flaveola,,,Bananaquit,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,111,,,,,,,,,,,,,,,
200533,Tachyphonus_coronatus,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Thraupidae,Tachyphonus,coronatus,,,Ruby-crowned tanager,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,
200534,Tangara_sayaca,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Thraupidae,Tangara,sayaca,,,Sayaca tanager,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,42,,,,,,,,,,,,,,,
200535,Tangara_palmarum,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Thraupidae,Tangara,palmarum,,,Palm tanager,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,88,,,,,,,,,,,,,,,
200536,Tangara_seledon,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Thraupidae,Tangara,seledon,,,Green-headed tanager,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,
200537,Tangara_cyanocephala,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Thraupidae,Tangara,cyanocephala,,,Red-necked tanager,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,,
200538,Dacnis_cayana,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Thraupidae,Dacnis,cayana,,,Blue dacnis,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,72,,,,,,,,,,,,,,,
200539,Zonotrichia_capensis,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Passerellidae,Zonotrichia,capensis,,,Rufous-collared sparrow,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,39,,,,,,,,,,,,,,,
200540,Sicalis_flaveola,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Thraupidae,Sicalis,flaveola,,,Saffron finch,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,300,,,,,,,,,,,,,,,
200541,Setophaga_pitiayumi,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Parulidae,Setophaga,pitiayumi,,,Tropical parula,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,30,,,,,,,,,,,,,,,
200542,Geothlypis_aequinoctialis,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Parulidae,Geothlypis,aequinoctialis,,,Masked yellowthroat,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,
200543,Molothrus_bonariensis,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Icteridae,Molothrus,bonariensis,,,Shiny cowbird,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,93,,,,,,,,,,,,,,,
200544,Estrilda_astrild,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Estrildidae,Estrilda,astrild,,,Common waxbill,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,364,,,,,,,,,,,,,,,
200545,Passer_domesticus,0,"Pinheiro, Tuane Cristine, et al. ""Abundância e diversidade da avifauna no campus da Universidade do Vale do Itajaí, Santa Catarina."" Ornithologia 3.2 (2010): 90-100.",Aves,Passeriformes,Passeridae,Passer,domesticus,,,House sparrow,"Campus da Universidade do Vale do Itaja¦, Santa Catarina",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-26.91388889,-48.66138889,0,Terrestrial,Neotropical,,,,,,,0,individuals,direct observation constrained by time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,447,,,,,,,,,,,,,,,
200637,Pachyurus_bonariensis,0,"Dufech, Ana Paula Sassanovicz, and Clarice Bernhardt Fialho. ""Biologia populacional de Pachyurus bonariensis Steindachner, 1879 (Perciformes, Sciaenidae), uma espécie alóctone no sistema hidrográfico da laguna dos patos, Brasil."" Biota Neotropica 7 (2007): 105-110.",Actinopteri,Perciformes,Sciaenidae,Pachyurus,bonariensis,,,La Plata croaker,"Praia das Pombas, Parque Estadual de ItapuÊ, Rio Grande do Sul, Brazil",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-30.34555556,-51.02555556,1,Freshwater,,,Neotropical,,,,,0,Individuals,trawling net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,,,,,,,,,,,,,,,,,
200639,Sula_leucogaster,0,"de Carvalho Melo, Daniela, et al. ""Influência meteorológica em população de Sula leucogaster (Aves, Sulidae) do Arquipélago de Moleques do Sul, sul do Brasil."" Neotropical Biology and Conservation 12.1 (2017): 59-67.",Aves,Suliformes,Sulidae,Sula,leucogaster,,,Brown booby,Arquip?lago de Moleques do Sul,Brazil,Brazil,Latin America and Caribbean,,,-27.85,-48.43333333,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,,0,Individuals,visual census,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6749,4401,4311,6010,4876,5770,,,,,,,,,,,,,
